subj,session,trial,rt,object_response,category,condition,imagename
clip,1,31,NaN,bear,bear,NaN,n02133161_00035591.png
clip,1,32,NaN,bear,bear,NaN,n02133161_00043648.png
clip,1,33,NaN,bear,bear,NaN,n02133161_00049613.png
clip,1,34,NaN,elephant,bear,NaN,n02133161_00049973.png
clip,1,35,NaN,bear,bear,NaN,n02134084_00001498.png
clip,1,36,NaN,bear,bear,NaN,n02134084_00005369.png
clip,1,37,NaN,bear,bear,NaN,n02134084_00005470.png
clip,1,38,NaN,bear,bear,NaN,n02134084_00010742.png
clip,1,39,NaN,bear,bear,NaN,n02134084_00021962.png
clip,1,40,NaN,bear,bear,NaN,n02134084_00030136.png
clip,1,41,NaN,bear,bear,NaN,n02134084_00036763.png
clip,1,42,NaN,bicycle,bear,NaN,n02134084_00037133.png
clip,1,43,NaN,bear,bear,NaN,n02134084_00037253.png
clip,1,44,NaN,bear,bear,NaN,n02134084_00040871.png
clip,1,45,NaN,bear,bear,NaN,n02134084_00041156.png
clip,1,46,NaN,elephant,bear,NaN,n02134418_00002329.png
clip,1,47,NaN,bear,bear,NaN,n02134418_00013052.png
clip,1,48,NaN,bear,bear,NaN,n02134418_00028703.png
clip,1,49,NaN,elephant,bear,NaN,n02134418_00032576.png
clip,1,50,NaN,bear,bear,NaN,n02134418_00033241.png
clip,1,51,NaN,bear,bear,NaN,n02134418_00033782.png
clip,1,52,NaN,knife,bear,NaN,n02134418_00034637.png
clip,1,53,NaN,bear,bear,NaN,n02134418_00044129.png
clip,1,54,NaN,knife,bear,NaN,n02134418_00045098.png
clip,1,55,NaN,bottle,bear,NaN,n02134418_00048174.png
clip,1,56,NaN,knife,bicycle,NaN,n02835271_00001012.png
clip,1,57,NaN,bicycle,bicycle,NaN,n02835271_00001311.png
clip,1,58,NaN,elephant,bicycle,NaN,n02835271_00008007.png
clip,1,59,NaN,bicycle,bicycle,NaN,n02835271_00011821.png
clip,1,60,NaN,bicycle,bicycle,NaN,n02835271_00018975.png
clip,1,61,NaN,knife,bicycle,NaN,n02835271_00023131.png
clip,1,62,NaN,bicycle,bicycle,NaN,n02835271_00026795.png
clip,1,63,NaN,bicycle,bicycle,NaN,n02835271_00033559.png
clip,1,64,NaN,bicycle,bicycle,NaN,n02835271_00036903.png
clip,1,65,NaN,bicycle,bicycle,NaN,n02835271_00037658.png
clip,1,66,NaN,bicycle,bicycle,NaN,n02835271_00042496.png
clip,1,67,NaN,bicycle,bicycle,NaN,n02835271_00045400.png
clip,1,68,NaN,bicycle,bicycle,NaN,n03792782_00001659.png
clip,1,69,NaN,bicycle,bicycle,NaN,n03792782_00001661.png
clip,1,70,NaN,bicycle,bicycle,NaN,n03792782_00011329.png
clip,1,71,NaN,bicycle,bicycle,NaN,n03792782_00018074.png
clip,1,72,NaN,knife,bicycle,NaN,n03792782_00019203.png
clip,1,73,NaN,knife,bicycle,NaN,n03792782_00020631.png
clip,1,74,NaN,bicycle,bicycle,NaN,n03792782_00024487.png
clip,1,75,NaN,bicycle,bicycle,NaN,n03792782_00024517.png
clip,1,76,NaN,knife,bicycle,NaN,n03792782_00029396.png
clip,1,77,NaN,knife,bicycle,NaN,n03792782_00032967.png
clip,1,78,NaN,knife,bicycle,NaN,n03792782_00036119.png
clip,1,79,NaN,knife,bicycle,NaN,n03792782_00046987.png
clip,1,80,NaN,bird,bird,NaN,n01514859_00001114.png
clip,1,81,NaN,knife,bird,NaN,n01514859_00001906.png
clip,1,82,NaN,bird,bird,NaN,n01514859_00006195.png
clip,1,83,NaN,bird,bird,NaN,n01514859_00014879.png
clip,1,84,NaN,oven,bird,NaN,n01514859_00014917.png
clip,1,85,NaN,bear,bird,NaN,n01514859_00028107.png
clip,1,86,NaN,bird,bird,NaN,n01514859_00029619.png
clip,1,87,NaN,knife,bird,NaN,n01514859_00041168.png
clip,1,88,NaN,knife,bird,NaN,n01514859_00047753.png
clip,1,89,NaN,bird,bird,NaN,n01530575_00000747.png
clip,1,90,NaN,bird,bird,NaN,n01530575_00002023.png
clip,1,91,NaN,knife,bird,NaN,n01530575_00002191.png
clip,1,92,NaN,knife,bird,NaN,n01530575_00010393.png
clip,1,93,NaN,bird,bird,NaN,n01530575_00010689.png
clip,1,94,NaN,knife,bird,NaN,n01530575_00016476.png
clip,1,95,NaN,knife,bird,NaN,n01530575_00023441.png
clip,1,96,NaN,bird,bird,NaN,n01530575_00026179.png
clip,1,97,NaN,knife,bird,NaN,n01530575_00030224.png
clip,1,98,NaN,bird,bird,NaN,n01530575_00033580.png
clip,1,99,NaN,bird,bird,NaN,n01530575_00038895.png
clip,1,100,NaN,bird,bird,NaN,n01530575_00041836.png
clip,1,101,NaN,bird,bird,NaN,n01530575_00047878.png
clip,1,102,NaN,bear,bird,NaN,n01530575_00047914.png
clip,1,103,NaN,bird,bird,NaN,n01530575_00049568.png
clip,1,104,NaN,knife,bird,NaN,n01531178_00002668.png
clip,1,105,NaN,knife,bird,NaN,n01531178_00004243.png
clip,1,106,NaN,bird,bird,NaN,n01531178_00004893.png
clip,1,107,NaN,bird,bird,NaN,n01531178_00005287.png
clip,1,108,NaN,bicycle,bird,NaN,n01531178_00010409.png
clip,1,109,NaN,bird,bird,NaN,n01531178_00015903.png
clip,1,110,NaN,chair,bird,NaN,n01531178_00016252.png
clip,1,111,NaN,bird,bird,NaN,n01531178_00019236.png
clip,1,112,NaN,bird,bird,NaN,n01531178_00019744.png
clip,1,113,NaN,bird,bird,NaN,n01531178_00025507.png
clip,1,114,NaN,bird,bird,NaN,n01531178_00030071.png
clip,1,115,NaN,clock,bird,NaN,n01531178_00031086.png
clip,1,116,NaN,bird,bird,NaN,n01531178_00034250.png
clip,1,117,NaN,bird,bird,NaN,n01531178_00037611.png
clip,1,118,NaN,bear,bird,NaN,n01531178_00044706.png
clip,1,119,NaN,bird,bird,NaN,n01532829_00004747.png
clip,1,120,NaN,bird,bird,NaN,n01532829_00007237.png
clip,1,121,NaN,bird,bird,NaN,n01532829_00015830.png
clip,1,122,NaN,bird,bird,NaN,n01532829_00017577.png
clip,1,123,NaN,knife,bird,NaN,n01532829_00018699.png
clip,1,124,NaN,bear,bird,NaN,n01532829_00020495.png
clip,1,125,NaN,bird,bird,NaN,n01532829_00021523.png
clip,1,126,NaN,knife,bird,NaN,n01532829_00023162.png
clip,1,127,NaN,knife,bird,NaN,n01532829_00029709.png
clip,1,128,NaN,bird,bird,NaN,n01532829_00031171.png
clip,1,129,NaN,knife,bird,NaN,n01532829_00038160.png
clip,1,130,NaN,knife,bird,NaN,n01532829_00042370.png
clip,1,131,NaN,bird,bird,NaN,n01532829_00047688.png
clip,1,132,NaN,bird,bird,NaN,n01532829_00048437.png
clip,1,133,NaN,knife,bird,NaN,n01534433_00000713.png
clip,1,134,NaN,bird,bird,NaN,n01534433_00001915.png
clip,1,135,NaN,bear,bird,NaN,n01534433_00004577.png
clip,1,136,NaN,bear,bird,NaN,n01534433_00007853.png
clip,1,137,NaN,bird,bird,NaN,n01534433_00010456.png
clip,1,138,NaN,bird,bird,NaN,n01534433_00013512.png
clip,1,139,NaN,bird,bird,NaN,n01534433_00013945.png
clip,1,140,NaN,bird,bird,NaN,n01534433_00015410.png
clip,1,141,NaN,bird,bird,NaN,n01534433_00015416.png
clip,1,142,NaN,knife,bird,NaN,n01534433_00023125.png
clip,1,143,NaN,bird,bird,NaN,n01534433_00024884.png
clip,1,144,NaN,bird,bird,NaN,n01534433_00035389.png
clip,1,145,NaN,bottle,bird,NaN,n01534433_00035540.png
clip,1,146,NaN,bear,bird,NaN,n01534433_00038794.png
clip,1,147,NaN,knife,bird,NaN,n01537544_00002071.png
clip,1,148,NaN,bottle,bird,NaN,n01537544_00002449.png
clip,1,149,NaN,knife,bird,NaN,n01537544_00006328.png
clip,1,150,NaN,bird,bird,NaN,n01537544_00008420.png
clip,1,151,NaN,bird,bird,NaN,n01537544_00020178.png
clip,1,152,NaN,knife,bird,NaN,n01537544_00021300.png
clip,1,153,NaN,bird,bird,NaN,n01537544_00022076.png
clip,1,154,NaN,bird,bird,NaN,n01537544_00025428.png
clip,1,155,NaN,knife,bird,NaN,n01537544_00026259.png
clip,1,156,NaN,bird,bird,NaN,n01537544_00027498.png
clip,1,157,NaN,bird,bird,NaN,n01537544_00031512.png
clip,1,158,NaN,bird,bird,NaN,n01537544_00035565.png
clip,1,159,NaN,knife,bird,NaN,n01537544_00041595.png
clip,1,160,NaN,elephant,bird,NaN,n01537544_00048659.png
clip,1,161,NaN,bird,bird,NaN,n01537544_00048732.png
clip,1,162,NaN,knife,bird,NaN,n01558993_00002825.png
clip,1,163,NaN,bird,bird,NaN,n01558993_00014362.png
clip,1,164,NaN,bird,bird,NaN,n01558993_00019038.png
clip,1,165,NaN,bird,bird,NaN,n01558993_00021239.png
clip,1,166,NaN,bird,bird,NaN,n01558993_00024704.png
clip,1,167,NaN,cat,bird,NaN,n01558993_00028607.png
clip,1,168,NaN,bird,bird,NaN,n01558993_00029495.png
clip,1,169,NaN,bird,bird,NaN,n01558993_00034482.png
clip,1,170,NaN,bird,bird,NaN,n01558993_00039814.png
clip,1,171,NaN,bird,bird,NaN,n01558993_00040538.png
clip,1,172,NaN,bird,bird,NaN,n01558993_00043300.png
clip,1,173,NaN,bird,bird,NaN,n01558993_00044378.png
clip,1,174,NaN,bird,bird,NaN,n01558993_00049776.png
clip,1,175,NaN,knife,bird,NaN,n01560419_00000198.png
clip,1,176,NaN,bird,bird,NaN,n01560419_00000217.png
clip,1,177,NaN,knife,bird,NaN,n01560419_00002052.png
clip,1,178,NaN,knife,bird,NaN,n01560419_00006603.png
clip,1,179,NaN,bear,bird,NaN,n01560419_00011420.png
clip,1,180,NaN,bird,bird,NaN,n01560419_00014046.png
clip,1,181,NaN,knife,bird,NaN,n01560419_00021085.png
clip,1,182,NaN,knife,bird,NaN,n01560419_00026010.png
clip,1,183,NaN,elephant,bird,NaN,n01560419_00031772.png
clip,1,184,NaN,knife,bird,NaN,n01560419_00045785.png
clip,1,185,NaN,bird,bird,NaN,n01560419_00049803.png
clip,1,186,NaN,knife,bird,NaN,n01582220_00000476.png
clip,1,187,NaN,bird,bird,NaN,n01582220_00000963.png
clip,1,188,NaN,bird,bird,NaN,n01582220_00002536.png
clip,1,189,NaN,bird,bird,NaN,n01582220_00003665.png
clip,1,190,NaN,bird,bird,NaN,n01582220_00008347.png
clip,1,191,NaN,knife,bird,NaN,n01582220_00018250.png
clip,1,192,NaN,bird,bird,NaN,n01582220_00021956.png
clip,1,193,NaN,knife,bird,NaN,n01582220_00025806.png
clip,1,194,NaN,airplane,bird,NaN,n01582220_00030845.png
clip,1,195,NaN,knife,bird,NaN,n01582220_00032667.png
clip,1,196,NaN,bird,bird,NaN,n01582220_00033483.png
clip,1,197,NaN,bird,bird,NaN,n01582220_00039219.png
clip,1,198,NaN,dog,bird,NaN,n01582220_00044192.png
clip,1,199,NaN,knife,bird,NaN,n01582220_00047827.png
clip,1,200,NaN,bird,bird,NaN,n01592084_00000837.png
clip,1,201,NaN,bear,bird,NaN,n01592084_00007912.png
clip,1,202,NaN,bird,bird,NaN,n01592084_00011249.png
clip,1,203,NaN,bird,bird,NaN,n01592084_00015269.png
clip,1,204,NaN,bear,bird,NaN,n01592084_00017916.png
clip,1,205,NaN,knife,bird,NaN,n01592084_00018280.png
clip,1,206,NaN,bird,bird,NaN,n01592084_00020469.png
clip,1,207,NaN,knife,bird,NaN,n01592084_00025692.png
clip,1,208,NaN,bear,bird,NaN,n01592084_00034242.png
clip,1,209,NaN,oven,bird,NaN,n01592084_00036534.png
clip,1,210,NaN,bird,bird,NaN,n01592084_00037420.png
clip,1,211,NaN,knife,bird,NaN,n01592084_00038192.png
clip,1,212,NaN,knife,bird,NaN,n01592084_00042506.png
clip,1,213,NaN,knife,bird,NaN,n01592084_00049141.png
clip,1,214,NaN,elephant,bird,NaN,n01601694_00005576.png
clip,1,215,NaN,dog,bird,NaN,n01601694_00008510.png
clip,1,216,NaN,bird,bird,NaN,n01601694_00008816.png
clip,1,217,NaN,bird,bird,NaN,n01601694_00015264.png
clip,1,218,NaN,bird,bird,NaN,n01601694_00015922.png
clip,1,219,NaN,bird,bird,NaN,n01601694_00019034.png
clip,1,220,NaN,bird,bird,NaN,n01601694_00020349.png
clip,1,221,NaN,bird,bird,NaN,n01601694_00020730.png
clip,1,222,NaN,bird,bird,NaN,n01601694_00031973.png
clip,1,223,NaN,bird,bird,NaN,n01601694_00034929.png
clip,1,224,NaN,bird,bird,NaN,n01601694_00040903.png
clip,1,225,NaN,bird,bird,NaN,n01601694_00047121.png
clip,1,226,NaN,bird,bird,NaN,n01601694_00048552.png
clip,1,227,NaN,bear,bird,NaN,n01614925_00002444.png
clip,1,228,NaN,knife,bird,NaN,n01614925_00012178.png
clip,1,229,NaN,bear,bird,NaN,n01614925_00015746.png
clip,1,230,NaN,knife,bird,NaN,n01614925_00017994.png
clip,1,231,NaN,elephant,bird,NaN,n01614925_00020052.png
clip,1,232,NaN,knife,bird,NaN,n01614925_00021015.png
clip,1,233,NaN,knife,bird,NaN,n01614925_00022597.png
clip,1,234,NaN,knife,bird,NaN,n01614925_00026050.png
clip,1,235,NaN,bird,bird,NaN,n01614925_00026707.png
clip,1,236,NaN,bear,bird,NaN,n01614925_00027079.png
clip,1,237,NaN,knife,bird,NaN,n01614925_00033435.png
clip,1,238,NaN,knife,bird,NaN,n01614925_00038804.png
clip,1,239,NaN,bear,bird,NaN,n01614925_00040242.png
clip,1,240,NaN,knife,bird,NaN,n01614925_00040474.png
clip,1,241,NaN,knife,bird,NaN,n01614925_00040970.png
clip,1,242,NaN,chair,bird,NaN,n01614925_00043779.png
clip,1,243,NaN,bear,bird,NaN,n01614925_00044921.png
clip,1,244,NaN,elephant,bird,NaN,n01616318_00004554.png
clip,1,245,NaN,knife,bird,NaN,n01616318_00005266.png
clip,1,246,NaN,bird,bird,NaN,n01616318_00008819.png
clip,1,247,NaN,knife,bird,NaN,n01616318_00018092.png
clip,1,248,NaN,elephant,bird,NaN,n01616318_00019868.png
clip,1,249,NaN,bear,bird,NaN,n01616318_00027588.png
clip,1,250,NaN,knife,bird,NaN,n01616318_00030515.png
clip,1,251,NaN,knife,bird,NaN,n01616318_00030618.png
clip,1,252,NaN,knife,bird,NaN,n01616318_00032389.png
clip,1,253,NaN,elephant,bird,NaN,n01616318_00040205.png
clip,1,254,NaN,bottle,bird,NaN,n01616318_00042788.png
clip,1,255,NaN,bird,bird,NaN,n01616318_00043801.png
clip,1,256,NaN,knife,bird,NaN,n01616318_00045589.png
clip,1,257,NaN,knife,bird,NaN,n01622779_00001213.png
clip,1,258,NaN,knife,bird,NaN,n01622779_00003169.png
clip,1,259,NaN,bear,bird,NaN,n01622779_00004345.png
clip,1,260,NaN,knife,bird,NaN,n01622779_00004859.png
clip,1,261,NaN,clock,bird,NaN,n01622779_00008049.png
clip,1,262,NaN,knife,bird,NaN,n01622779_00008178.png
clip,1,263,NaN,knife,bird,NaN,n01622779_00009842.png
clip,1,264,NaN,knife,bird,NaN,n01622779_00015913.png
clip,1,265,NaN,dog,bird,NaN,n01622779_00018062.png
clip,1,266,NaN,knife,bird,NaN,n01622779_00021335.png
clip,1,267,NaN,knife,bird,NaN,n01622779_00026579.png
clip,1,268,NaN,knife,bird,NaN,n01622779_00031144.png
clip,1,269,NaN,bird,bird,NaN,n01622779_00035098.png
clip,1,270,NaN,knife,bird,NaN,n01622779_00048175.png
clip,1,271,NaN,knife,bird,NaN,n01795545_00000075.png
clip,1,272,NaN,bear,bird,NaN,n01795545_00001537.png
clip,1,273,NaN,bird,bird,NaN,n01795545_00007312.png
clip,1,274,NaN,elephant,bird,NaN,n01795545_00007323.png
clip,1,275,NaN,knife,bird,NaN,n01795545_00021139.png
clip,1,276,NaN,elephant,bird,NaN,n01795545_00027809.png
clip,1,277,NaN,oven,bird,NaN,n01795545_00030010.png
clip,1,278,NaN,cat,bird,NaN,n01795545_00042859.png
clip,1,279,NaN,knife,bird,NaN,n01795545_00044393.png
clip,1,280,NaN,bird,bird,NaN,n01795545_00045857.png
clip,1,281,NaN,knife,bird,NaN,n01795545_00049235.png
clip,1,282,NaN,knife,bird,NaN,n01796340_00000860.png
clip,1,283,NaN,bird,bird,NaN,n01796340_00002846.png
clip,1,284,NaN,bear,bird,NaN,n01796340_00006221.png
clip,1,285,NaN,bird,bird,NaN,n01796340_00017253.png
clip,1,286,NaN,bottle,bird,NaN,n01796340_00019036.png
clip,1,287,NaN,bird,bird,NaN,n01796340_00022189.png
clip,1,288,NaN,bird,bird,NaN,n01796340_00024098.png
clip,1,289,NaN,bird,bird,NaN,n01796340_00024396.png
clip,1,290,NaN,bird,bird,NaN,n01796340_00024630.png
clip,1,291,NaN,knife,bird,NaN,n01796340_00027946.png
clip,1,292,NaN,bird,bird,NaN,n01796340_00029150.png
clip,1,293,NaN,knife,bird,NaN,n01796340_00047258.png
clip,1,294,NaN,bird,bird,NaN,n01797886_00005100.png
clip,1,295,NaN,knife,bird,NaN,n01797886_00005328.png
clip,1,296,NaN,knife,bird,NaN,n01797886_00006790.png
clip,1,297,NaN,knife,bird,NaN,n01797886_00009679.png
clip,1,298,NaN,dog,bird,NaN,n01797886_00018626.png
clip,1,299,NaN,bird,bird,NaN,n01797886_00022095.png
clip,1,300,NaN,knife,bird,NaN,n01797886_00027102.png
clip,1,301,NaN,knife,bird,NaN,n01797886_00033503.png
clip,1,302,NaN,bicycle,bird,NaN,n01797886_00036573.png
clip,1,303,NaN,knife,bird,NaN,n01797886_00039964.png
clip,1,304,NaN,cat,bird,NaN,n01797886_00040000.png
clip,1,305,NaN,knife,bird,NaN,n01797886_00040334.png
clip,1,306,NaN,bird,bird,NaN,n01797886_00041375.png
clip,1,307,NaN,bird,bird,NaN,n01797886_00041909.png
clip,1,308,NaN,bird,bird,NaN,n01797886_00043241.png
clip,1,309,NaN,knife,bird,NaN,n01797886_00043258.png
clip,1,310,NaN,bird,bird,NaN,n01798484_00002395.png
clip,1,311,NaN,knife,bird,NaN,n01798484_00004256.png
clip,1,312,NaN,bird,bird,NaN,n01798484_00010421.png
clip,1,313,NaN,bird,bird,NaN,n01798484_00020239.png
clip,1,314,NaN,boat,bird,NaN,n01798484_00020690.png
clip,1,315,NaN,elephant,bird,NaN,n01798484_00021305.png
clip,1,316,NaN,cat,bird,NaN,n01798484_00022211.png
clip,1,317,NaN,knife,bird,NaN,n01798484_00032113.png
clip,1,318,NaN,bird,bird,NaN,n01798484_00039825.png
clip,1,319,NaN,bird,bird,NaN,n01798484_00041021.png
clip,1,320,NaN,knife,bird,NaN,n01798484_00041621.png
clip,1,321,NaN,bird,bird,NaN,n01798484_00041832.png
clip,1,322,NaN,oven,bird,NaN,n01798484_00046410.png
clip,1,323,NaN,oven,bird,NaN,n01798484_00047252.png
clip,1,324,NaN,knife,bird,NaN,n01817953_00001629.png
clip,1,325,NaN,bird,bird,NaN,n01817953_00002802.png
clip,1,326,NaN,bird,bird,NaN,n01817953_00008566.png
clip,1,327,NaN,knife,bird,NaN,n01817953_00009194.png
clip,1,328,NaN,bear,bird,NaN,n01817953_00009562.png
clip,1,329,NaN,knife,bird,NaN,n01817953_00012003.png
clip,1,330,NaN,bird,bird,NaN,n01817953_00017242.png
clip,1,331,NaN,elephant,bird,NaN,n01817953_00022691.png
clip,1,332,NaN,bear,bird,NaN,n01817953_00027486.png
clip,1,333,NaN,oven,bird,NaN,n01817953_00036287.png
clip,1,334,NaN,bear,bird,NaN,n01817953_00044505.png
clip,1,335,NaN,knife,bird,NaN,n01817953_00045125.png
clip,1,336,NaN,knife,bird,NaN,n01818515_00003987.png
clip,1,337,NaN,knife,bird,NaN,n01818515_00009811.png
clip,1,338,NaN,knife,bird,NaN,n01818515_00012586.png
clip,1,339,NaN,elephant,bird,NaN,n01818515_00013768.png
clip,1,340,NaN,bear,bird,NaN,n01818515_00022355.png
clip,1,341,NaN,bear,bird,NaN,n01818515_00022745.png
clip,1,342,NaN,bird,bird,NaN,n01818515_00026141.png
clip,1,343,NaN,bear,bird,NaN,n01818515_00027656.png
clip,1,344,NaN,elephant,bird,NaN,n01818515_00029991.png
clip,1,345,NaN,knife,bird,NaN,n01818515_00032473.png
clip,1,346,NaN,elephant,bird,NaN,n01818515_00033078.png
clip,1,347,NaN,bird,bird,NaN,n01818515_00046534.png
clip,1,348,NaN,oven,bird,NaN,n01818515_00047696.png
clip,1,349,NaN,elephant,bird,NaN,n01818515_00048265.png
clip,1,350,NaN,bear,bird,NaN,n01819313_00001288.png
clip,1,351,NaN,elephant,bird,NaN,n01819313_00002172.png
clip,1,352,NaN,bird,bird,NaN,n01819313_00002467.png
clip,1,353,NaN,knife,bird,NaN,n01819313_00003707.png
clip,1,354,NaN,bird,bird,NaN,n01819313_00016350.png
clip,1,355,NaN,knife,bird,NaN,n01819313_00019123.png
clip,1,356,NaN,bear,bird,NaN,n01819313_00030734.png
clip,1,357,NaN,knife,bird,NaN,n01819313_00032843.png
clip,1,358,NaN,elephant,bird,NaN,n01819313_00040129.png
clip,1,359,NaN,chair,bird,NaN,n01819313_00043395.png
clip,1,360,NaN,elephant,bird,NaN,n01819313_00044966.png
clip,1,361,NaN,knife,bird,NaN,n01819313_00045354.png
clip,1,362,NaN,bird,bird,NaN,n01819313_00047106.png
clip,1,363,NaN,bird,bird,NaN,n01819313_00048234.png
clip,1,364,NaN,knife,bird,NaN,n01820546_00006715.png
clip,1,365,NaN,elephant,bird,NaN,n01820546_00018036.png
clip,1,366,NaN,knife,bird,NaN,n01820546_00022148.png
clip,1,367,NaN,oven,bird,NaN,n01820546_00025979.png
clip,1,368,NaN,knife,bird,NaN,n01820546_00026084.png
clip,1,369,NaN,bird,bird,NaN,n01820546_00028522.png
clip,1,370,NaN,elephant,bird,NaN,n01820546_00028570.png
clip,1,371,NaN,bird,bird,NaN,n01820546_00034784.png
clip,1,372,NaN,bird,bird,NaN,n01820546_00037672.png
clip,1,373,NaN,knife,bird,NaN,n01820546_00038426.png
clip,1,374,NaN,bear,bird,NaN,n01820546_00044082.png
clip,1,375,NaN,knife,bird,NaN,n01820546_00044440.png
clip,1,376,NaN,bear,bird,NaN,n01820546_00045263.png
clip,1,377,NaN,knife,bird,NaN,n01820546_00046356.png
clip,1,378,NaN,bear,bird,NaN,n01820546_00047497.png
clip,1,379,NaN,knife,bird,NaN,n01824575_00001142.png
clip,1,380,NaN,knife,bird,NaN,n01824575_00005733.png
clip,1,381,NaN,knife,bird,NaN,n01824575_00009419.png
clip,1,382,NaN,knife,bird,NaN,n01824575_00010397.png
clip,1,383,NaN,knife,bird,NaN,n01824575_00014903.png
clip,1,384,NaN,bear,bird,NaN,n01824575_00022786.png
clip,1,385,NaN,knife,bird,NaN,n01824575_00026679.png
clip,1,386,NaN,knife,bird,NaN,n01824575_00027555.png
clip,1,387,NaN,bird,bird,NaN,n01824575_00038638.png
clip,1,388,NaN,knife,bird,NaN,n01824575_00041028.png
clip,1,389,NaN,bird,bird,NaN,n01824575_00041864.png
clip,1,390,NaN,knife,bird,NaN,n01824575_00047969.png
clip,1,391,NaN,airplane,bird,NaN,n01828970_00000051.png
clip,1,392,NaN,bird,bird,NaN,n01828970_00000278.png
clip,1,393,NaN,knife,bird,NaN,n01828970_00000420.png
clip,1,394,NaN,knife,bird,NaN,n01828970_00022442.png
clip,1,395,NaN,bird,bird,NaN,n01828970_00027986.png
clip,1,396,NaN,knife,bird,NaN,n01828970_00031824.png
clip,1,397,NaN,knife,bird,NaN,n01828970_00033434.png
clip,1,398,NaN,knife,bird,NaN,n01828970_00033962.png
clip,1,399,NaN,knife,bird,NaN,n01828970_00034492.png
clip,1,400,NaN,bird,bird,NaN,n01828970_00038288.png
clip,1,401,NaN,bird,bird,NaN,n01828970_00045200.png
clip,1,402,NaN,knife,bird,NaN,n01828970_00046307.png
clip,1,403,NaN,bird,bird,NaN,n01828970_00046802.png
clip,1,404,NaN,bird,bird,NaN,n01828970_00048142.png
clip,1,405,NaN,knife,bird,NaN,n01828970_00048824.png
clip,1,406,NaN,boat,bird,NaN,n01829413_00002100.png
clip,1,407,NaN,dog,bird,NaN,n01829413_00006457.png
clip,1,408,NaN,knife,bird,NaN,n01829413_00007664.png
clip,1,409,NaN,bird,bird,NaN,n01829413_00019073.png
clip,1,410,NaN,bird,bird,NaN,n01829413_00023602.png
clip,1,411,NaN,bird,bird,NaN,n01829413_00024914.png
clip,1,412,NaN,knife,bird,NaN,n01829413_00027985.png
clip,1,413,NaN,bird,bird,NaN,n01829413_00035047.png
clip,1,414,NaN,elephant,bird,NaN,n01829413_00035542.png
clip,1,415,NaN,knife,bird,NaN,n01829413_00036044.png
clip,1,416,NaN,oven,bird,NaN,n01829413_00036988.png
clip,1,417,NaN,knife,bird,NaN,n01829413_00042310.png
clip,1,418,NaN,bird,bird,NaN,n01829413_00044317.png
clip,1,419,NaN,bear,bird,NaN,n01829413_00044903.png
clip,1,420,NaN,bird,bird,NaN,n01829413_00046508.png
clip,1,421,NaN,bird,bird,NaN,n01833805_00005873.png
clip,1,422,NaN,knife,bird,NaN,n01833805_00007390.png
clip,1,423,NaN,knife,bird,NaN,n01833805_00011894.png
clip,1,424,NaN,knife,bird,NaN,n01833805_00013610.png
clip,1,425,NaN,bird,bird,NaN,n01833805_00023796.png
clip,1,426,NaN,knife,bird,NaN,n01833805_00025928.png
clip,1,427,NaN,bird,bird,NaN,n01833805_00030431.png
clip,1,428,NaN,knife,bird,NaN,n01833805_00032159.png
clip,1,429,NaN,bird,bird,NaN,n01833805_00035726.png
clip,1,430,NaN,knife,bird,NaN,n01833805_00044011.png
clip,1,431,NaN,bird,bird,NaN,n01833805_00048347.png
