subj,session,trial,rt,object_response,category,condition,imagename
dinov2,1,92,NaN,bird,bird,NaN,n01530575_00010393.png
dinov2,1,93,NaN,bird,bird,NaN,n01530575_00010689.png
dinov2,1,94,NaN,bird,bird,NaN,n01530575_00016476.png
dinov2,1,95,NaN,bird,bird,NaN,n01530575_00023441.png
dinov2,1,96,NaN,bird,bird,NaN,n01530575_00026179.png
dinov2,1,97,NaN,bird,bird,NaN,n01530575_00030224.png
dinov2,1,98,NaN,bird,bird,NaN,n01530575_00033580.png
dinov2,1,99,NaN,bird,bird,NaN,n01530575_00038895.png
dinov2,1,100,NaN,bird,bird,NaN,n01530575_00041836.png
dinov2,1,101,NaN,bird,bird,NaN,n01530575_00047878.png
dinov2,1,102,NaN,bird,bird,NaN,n01530575_00047914.png
dinov2,1,103,NaN,bird,bird,NaN,n01530575_00049568.png
dinov2,1,104,NaN,bird,bird,NaN,n01531178_00002668.png
dinov2,1,105,NaN,bird,bird,NaN,n01531178_00004243.png
dinov2,1,106,NaN,clock,bird,NaN,n01531178_00004893.png
dinov2,1,107,NaN,bird,bird,NaN,n01531178_00005287.png
dinov2,1,108,NaN,bird,bird,NaN,n01531178_00010409.png
dinov2,1,109,NaN,bird,bird,NaN,n01531178_00015903.png
dinov2,1,110,NaN,bird,bird,NaN,n01531178_00016252.png
dinov2,1,111,NaN,bird,bird,NaN,n01531178_00019236.png
dinov2,1,112,NaN,bird,bird,NaN,n01531178_00019744.png
dinov2,1,113,NaN,bird,bird,NaN,n01531178_00025507.png
dinov2,1,114,NaN,bird,bird,NaN,n01531178_00030071.png
dinov2,1,115,NaN,bird,bird,NaN,n01531178_00031086.png
dinov2,1,116,NaN,bird,bird,NaN,n01531178_00034250.png
dinov2,1,117,NaN,bird,bird,NaN,n01531178_00037611.png
dinov2,1,118,NaN,bird,bird,NaN,n01531178_00044706.png
dinov2,1,119,NaN,bird,bird,NaN,n01532829_00004747.png
dinov2,1,120,NaN,bird,bird,NaN,n01532829_00007237.png
dinov2,1,121,NaN,bird,bird,NaN,n01532829_00015830.png
dinov2,1,122,NaN,bird,bird,NaN,n01532829_00017577.png
dinov2,1,123,NaN,bird,bird,NaN,n01532829_00018699.png
dinov2,1,124,NaN,bird,bird,NaN,n01532829_00020495.png
dinov2,1,125,NaN,bird,bird,NaN,n01532829_00021523.png
dinov2,1,126,NaN,bird,bird,NaN,n01532829_00023162.png
dinov2,1,127,NaN,bird,bird,NaN,n01532829_00029709.png
dinov2,1,128,NaN,bird,bird,NaN,n01532829_00031171.png
dinov2,1,129,NaN,bird,bird,NaN,n01532829_00038160.png
dinov2,1,130,NaN,bird,bird,NaN,n01532829_00042370.png
dinov2,1,131,NaN,bird,bird,NaN,n01532829_00047688.png
dinov2,1,132,NaN,bird,bird,NaN,n01532829_00048437.png
dinov2,1,133,NaN,bird,bird,NaN,n01534433_00000713.png
dinov2,1,134,NaN,bird,bird,NaN,n01534433_00001915.png
dinov2,1,135,NaN,bird,bird,NaN,n01534433_00004577.png
dinov2,1,136,NaN,bird,bird,NaN,n01534433_00007853.png
dinov2,1,137,NaN,bird,bird,NaN,n01534433_00010456.png
dinov2,1,138,NaN,bird,bird,NaN,n01534433_00013512.png
dinov2,1,139,NaN,bird,bird,NaN,n01534433_00013945.png
dinov2,1,140,NaN,bird,bird,NaN,n01534433_00015410.png
dinov2,1,141,NaN,bird,bird,NaN,n01534433_00015416.png
dinov2,1,142,NaN,bird,bird,NaN,n01534433_00023125.png
dinov2,1,143,NaN,bird,bird,NaN,n01534433_00024884.png
dinov2,1,144,NaN,bird,bird,NaN,n01534433_00035389.png
dinov2,1,145,NaN,bird,bird,NaN,n01534433_00035540.png
dinov2,1,146,NaN,bird,bird,NaN,n01534433_00038794.png
dinov2,1,147,NaN,bird,bird,NaN,n01537544_00002071.png
dinov2,1,148,NaN,bird,bird,NaN,n01537544_00002449.png
dinov2,1,149,NaN,clock,bird,NaN,n01537544_00006328.png
dinov2,1,150,NaN,bird,bird,NaN,n01537544_00008420.png
dinov2,1,151,NaN,bird,bird,NaN,n01537544_00020178.png
dinov2,1,152,NaN,bird,bird,NaN,n01537544_00021300.png
dinov2,1,153,NaN,bird,bird,NaN,n01537544_00022076.png
dinov2,1,154,NaN,bird,bird,NaN,n01537544_00025428.png
dinov2,1,155,NaN,bird,bird,NaN,n01537544_00026259.png
dinov2,1,156,NaN,bird,bird,NaN,n01537544_00027498.png
dinov2,1,157,NaN,bird,bird,NaN,n01537544_00031512.png
dinov2,1,158,NaN,bird,bird,NaN,n01537544_00035565.png
dinov2,1,159,NaN,bird,bird,NaN,n01537544_00041595.png
dinov2,1,160,NaN,bird,bird,NaN,n01537544_00048659.png
dinov2,1,161,NaN,bird,bird,NaN,n01537544_00048732.png
dinov2,1,162,NaN,bird,bird,NaN,n01558993_00002825.png
dinov2,1,163,NaN,bird,bird,NaN,n01558993_00014362.png
dinov2,1,164,NaN,bird,bird,NaN,n01558993_00019038.png
dinov2,1,165,NaN,bird,bird,NaN,n01558993_00021239.png
dinov2,1,166,NaN,bird,bird,NaN,n01558993_00024704.png
dinov2,1,167,NaN,bird,bird,NaN,n01558993_00028607.png
dinov2,1,168,NaN,bird,bird,NaN,n01558993_00029495.png
dinov2,1,169,NaN,bird,bird,NaN,n01558993_00034482.png
dinov2,1,170,NaN,bird,bird,NaN,n01558993_00039814.png
dinov2,1,171,NaN,bird,bird,NaN,n01558993_00040538.png
dinov2,1,172,NaN,bird,bird,NaN,n01558993_00043300.png
dinov2,1,173,NaN,bird,bird,NaN,n01558993_00044378.png
dinov2,1,174,NaN,bird,bird,NaN,n01558993_00049776.png
dinov2,1,175,NaN,bird,bird,NaN,n01560419_00000198.png
dinov2,1,176,NaN,bird,bird,NaN,n01560419_00000217.png
dinov2,1,177,NaN,bird,bird,NaN,n01560419_00002052.png
dinov2,1,178,NaN,bird,bird,NaN,n01560419_00006603.png
dinov2,1,179,NaN,bird,bird,NaN,n01560419_00011420.png
dinov2,1,180,NaN,bird,bird,NaN,n01560419_00014046.png
dinov2,1,181,NaN,bird,bird,NaN,n01560419_00021085.png
dinov2,1,182,NaN,bird,bird,NaN,n01560419_00026010.png
dinov2,1,183,NaN,bird,bird,NaN,n01560419_00031772.png
dinov2,1,184,NaN,clock,bird,NaN,n01560419_00045785.png
dinov2,1,185,NaN,bird,bird,NaN,n01560419_00049803.png
dinov2,1,186,NaN,bird,bird,NaN,n01582220_00000476.png
dinov2,1,187,NaN,bird,bird,NaN,n01582220_00000963.png
dinov2,1,188,NaN,bird,bird,NaN,n01582220_00002536.png
dinov2,1,189,NaN,bird,bird,NaN,n01582220_00003665.png
dinov2,1,190,NaN,bird,bird,NaN,n01582220_00008347.png
dinov2,1,191,NaN,bird,bird,NaN,n01582220_00018250.png
dinov2,1,192,NaN,bird,bird,NaN,n01582220_00021956.png
dinov2,1,193,NaN,bird,bird,NaN,n01582220_00025806.png
dinov2,1,194,NaN,bird,bird,NaN,n01582220_00030845.png
dinov2,1,195,NaN,bird,bird,NaN,n01582220_00032667.png
dinov2,1,196,NaN,bird,bird,NaN,n01582220_00033483.png
dinov2,1,197,NaN,bird,bird,NaN,n01582220_00039219.png
dinov2,1,198,NaN,bird,bird,NaN,n01582220_00044192.png
dinov2,1,199,NaN,bird,bird,NaN,n01582220_00047827.png
dinov2,1,200,NaN,bird,bird,NaN,n01592084_00000837.png
dinov2,1,201,NaN,bird,bird,NaN,n01592084_00007912.png
dinov2,1,202,NaN,bird,bird,NaN,n01592084_00011249.png
dinov2,1,203,NaN,bird,bird,NaN,n01592084_00015269.png
dinov2,1,204,NaN,bird,bird,NaN,n01592084_00017916.png
dinov2,1,205,NaN,bird,bird,NaN,n01592084_00018280.png
dinov2,1,206,NaN,bird,bird,NaN,n01592084_00020469.png
dinov2,1,207,NaN,bird,bird,NaN,n01592084_00025692.png
dinov2,1,208,NaN,bird,bird,NaN,n01592084_00034242.png
dinov2,1,209,NaN,bird,bird,NaN,n01592084_00036534.png
dinov2,1,210,NaN,bird,bird,NaN,n01592084_00037420.png
dinov2,1,211,NaN,bird,bird,NaN,n01592084_00038192.png
dinov2,1,212,NaN,bird,bird,NaN,n01592084_00042506.png
dinov2,1,213,NaN,bird,bird,NaN,n01592084_00049141.png
dinov2,1,214,NaN,bird,bird,NaN,n01601694_00005576.png
dinov2,1,215,NaN,bird,bird,NaN,n01601694_00008510.png
dinov2,1,216,NaN,bird,bird,NaN,n01601694_00008816.png
dinov2,1,217,NaN,bird,bird,NaN,n01601694_00015264.png
dinov2,1,218,NaN,clock,bird,NaN,n01601694_00015922.png
dinov2,1,219,NaN,bird,bird,NaN,n01601694_00019034.png
dinov2,1,220,NaN,bird,bird,NaN,n01601694_00020349.png
dinov2,1,221,NaN,bird,bird,NaN,n01601694_00020730.png
dinov2,1,222,NaN,bird,bird,NaN,n01601694_00031973.png
dinov2,1,223,NaN,bird,bird,NaN,n01601694_00034929.png
dinov2,1,224,NaN,bird,bird,NaN,n01601694_00040903.png
dinov2,1,225,NaN,bird,bird,NaN,n01601694_00047121.png
dinov2,1,226,NaN,bird,bird,NaN,n01601694_00048552.png
dinov2,1,227,NaN,bird,bird,NaN,n01614925_00002444.png
dinov2,1,228,NaN,bird,bird,NaN,n01614925_00012178.png
dinov2,1,229,NaN,bird,bird,NaN,n01614925_00015746.png
dinov2,1,230,NaN,bird,bird,NaN,n01614925_00017994.png
dinov2,1,231,NaN,bird,bird,NaN,n01614925_00020052.png
dinov2,1,232,NaN,bird,bird,NaN,n01614925_00021015.png
dinov2,1,233,NaN,bird,bird,NaN,n01614925_00022597.png
dinov2,1,234,NaN,bird,bird,NaN,n01614925_00026050.png
dinov2,1,235,NaN,bird,bird,NaN,n01614925_00026707.png
dinov2,1,236,NaN,bird,bird,NaN,n01614925_00027079.png
dinov2,1,237,NaN,bird,bird,NaN,n01614925_00033435.png
dinov2,1,238,NaN,bird,bird,NaN,n01614925_00038804.png
dinov2,1,239,NaN,bird,bird,NaN,n01614925_00040242.png
dinov2,1,240,NaN,bird,bird,NaN,n01614925_00040474.png
dinov2,1,241,NaN,bird,bird,NaN,n01614925_00040970.png
dinov2,1,242,NaN,bird,bird,NaN,n01614925_00043779.png
dinov2,1,243,NaN,bird,bird,NaN,n01614925_00044921.png
dinov2,1,244,NaN,bird,bird,NaN,n01616318_00004554.png
dinov2,1,245,NaN,bird,bird,NaN,n01616318_00005266.png
dinov2,1,246,NaN,bird,bird,NaN,n01616318_00008819.png
dinov2,1,247,NaN,bird,bird,NaN,n01616318_00018092.png
dinov2,1,248,NaN,bird,bird,NaN,n01616318_00019868.png
dinov2,1,249,NaN,bird,bird,NaN,n01616318_00027588.png
dinov2,1,250,NaN,bird,bird,NaN,n01616318_00030515.png
dinov2,1,251,NaN,bird,bird,NaN,n01616318_00030618.png
dinov2,1,252,NaN,bird,bird,NaN,n01616318_00032389.png
dinov2,1,253,NaN,bird,bird,NaN,n01616318_00040205.png
dinov2,1,254,NaN,bird,bird,NaN,n01616318_00042788.png
dinov2,1,255,NaN,bird,bird,NaN,n01616318_00043801.png
dinov2,1,256,NaN,bird,bird,NaN,n01616318_00045589.png
dinov2,1,257,NaN,bird,bird,NaN,n01622779_00001213.png
dinov2,1,258,NaN,bird,bird,NaN,n01622779_00003169.png
dinov2,1,259,NaN,clock,bird,NaN,n01622779_00004345.png
dinov2,1,260,NaN,clock,bird,NaN,n01622779_00004859.png
dinov2,1,261,NaN,bird,bird,NaN,n01622779_00008049.png
dinov2,1,262,NaN,bird,bird,NaN,n01622779_00008178.png
dinov2,1,263,NaN,bird,bird,NaN,n01622779_00009842.png
dinov2,1,264,NaN,bird,bird,NaN,n01622779_00015913.png
dinov2,1,265,NaN,bird,bird,NaN,n01622779_00018062.png
dinov2,1,266,NaN,bird,bird,NaN,n01622779_00021335.png
dinov2,1,267,NaN,bird,bird,NaN,n01622779_00026579.png
dinov2,1,268,NaN,bird,bird,NaN,n01622779_00031144.png
dinov2,1,269,NaN,bird,bird,NaN,n01622779_00035098.png
dinov2,1,270,NaN,bird,bird,NaN,n01622779_00048175.png
dinov2,1,271,NaN,bird,bird,NaN,n01795545_00000075.png
dinov2,1,272,NaN,bird,bird,NaN,n01795545_00001537.png
dinov2,1,273,NaN,bird,bird,NaN,n01795545_00007312.png
dinov2,1,274,NaN,bird,bird,NaN,n01795545_00007323.png
dinov2,1,275,NaN,bird,bird,NaN,n01795545_00021139.png
dinov2,1,276,NaN,bird,bird,NaN,n01795545_00027809.png
dinov2,1,277,NaN,bird,bird,NaN,n01795545_00030010.png
dinov2,1,278,NaN,bird,bird,NaN,n01795545_00042859.png
dinov2,1,279,NaN,bird,bird,NaN,n01795545_00044393.png
dinov2,1,280,NaN,bird,bird,NaN,n01795545_00045857.png
dinov2,1,281,NaN,bird,bird,NaN,n01795545_00049235.png
dinov2,1,282,NaN,bird,bird,NaN,n01796340_00000860.png
dinov2,1,283,NaN,bird,bird,NaN,n01796340_00002846.png
dinov2,1,284,NaN,bird,bird,NaN,n01796340_00006221.png
dinov2,1,285,NaN,bird,bird,NaN,n01796340_00017253.png
dinov2,1,286,NaN,bird,bird,NaN,n01796340_00019036.png
dinov2,1,287,NaN,bird,bird,NaN,n01796340_00022189.png
dinov2,1,288,NaN,bird,bird,NaN,n01796340_00024098.png
dinov2,1,289,NaN,bird,bird,NaN,n01796340_00024396.png
dinov2,1,290,NaN,bird,bird,NaN,n01796340_00024630.png
dinov2,1,291,NaN,bird,bird,NaN,n01796340_00027946.png
dinov2,1,292,NaN,bird,bird,NaN,n01796340_00029150.png
dinov2,1,293,NaN,bird,bird,NaN,n01796340_00047258.png
dinov2,1,294,NaN,bird,bird,NaN,n01797886_00005100.png
dinov2,1,295,NaN,bird,bird,NaN,n01797886_00005328.png
dinov2,1,296,NaN,bird,bird,NaN,n01797886_00006790.png
dinov2,1,297,NaN,bird,bird,NaN,n01797886_00009679.png
dinov2,1,298,NaN,bird,bird,NaN,n01797886_00018626.png
dinov2,1,299,NaN,bird,bird,NaN,n01797886_00022095.png
dinov2,1,300,NaN,bird,bird,NaN,n01797886_00027102.png
dinov2,1,301,NaN,bird,bird,NaN,n01797886_00033503.png
dinov2,1,302,NaN,bird,bird,NaN,n01797886_00036573.png
dinov2,1,303,NaN,bird,bird,NaN,n01797886_00039964.png
dinov2,1,304,NaN,bird,bird,NaN,n01797886_00040000.png
dinov2,1,305,NaN,bird,bird,NaN,n01797886_00040334.png
dinov2,1,306,NaN,bird,bird,NaN,n01797886_00041375.png
dinov2,1,307,NaN,bird,bird,NaN,n01797886_00041909.png
dinov2,1,308,NaN,bird,bird,NaN,n01797886_00043241.png
dinov2,1,309,NaN,bird,bird,NaN,n01797886_00043258.png
dinov2,1,310,NaN,bird,bird,NaN,n01798484_00002395.png
dinov2,1,311,NaN,bird,bird,NaN,n01798484_00004256.png
dinov2,1,312,NaN,bird,bird,NaN,n01798484_00010421.png
dinov2,1,313,NaN,bird,bird,NaN,n01798484_00020239.png
dinov2,1,314,NaN,bird,bird,NaN,n01798484_00020690.png
dinov2,1,315,NaN,bird,bird,NaN,n01798484_00021305.png
dinov2,1,316,NaN,bird,bird,NaN,n01798484_00022211.png
dinov2,1,317,NaN,bird,bird,NaN,n01798484_00032113.png
dinov2,1,318,NaN,bird,bird,NaN,n01798484_00039825.png
dinov2,1,319,NaN,bird,bird,NaN,n01798484_00041021.png
dinov2,1,320,NaN,bird,bird,NaN,n01798484_00041621.png
dinov2,1,321,NaN,bird,bird,NaN,n01798484_00041832.png
dinov2,1,322,NaN,bird,bird,NaN,n01798484_00046410.png
dinov2,1,323,NaN,clock,bird,NaN,n01798484_00047252.png
dinov2,1,324,NaN,bird,bird,NaN,n01817953_00001629.png
dinov2,1,325,NaN,bird,bird,NaN,n01817953_00002802.png
dinov2,1,326,NaN,bird,bird,NaN,n01817953_00008566.png
dinov2,1,327,NaN,bird,bird,NaN,n01817953_00009194.png
dinov2,1,328,NaN,bird,bird,NaN,n01817953_00009562.png
dinov2,1,329,NaN,clock,bird,NaN,n01817953_00012003.png
dinov2,1,330,NaN,bird,bird,NaN,n01817953_00017242.png
dinov2,1,331,NaN,bird,bird,NaN,n01817953_00022691.png
dinov2,1,332,NaN,bird,bird,NaN,n01817953_00027486.png
dinov2,1,333,NaN,bird,bird,NaN,n01817953_00036287.png
dinov2,1,334,NaN,bird,bird,NaN,n01817953_00044505.png
dinov2,1,335,NaN,bird,bird,NaN,n01817953_00045125.png
dinov2,1,336,NaN,bird,bird,NaN,n01818515_00003987.png
dinov2,1,337,NaN,bird,bird,NaN,n01818515_00009811.png
dinov2,1,338,NaN,bird,bird,NaN,n01818515_00012586.png
dinov2,1,339,NaN,bird,bird,NaN,n01818515_00013768.png
dinov2,1,340,NaN,bird,bird,NaN,n01818515_00022355.png
dinov2,1,341,NaN,bird,bird,NaN,n01818515_00022745.png
dinov2,1,342,NaN,bird,bird,NaN,n01818515_00026141.png
dinov2,1,343,NaN,bird,bird,NaN,n01818515_00027656.png
dinov2,1,344,NaN,bird,bird,NaN,n01818515_00029991.png
dinov2,1,345,NaN,bird,bird,NaN,n01818515_00032473.png
dinov2,1,346,NaN,bird,bird,NaN,n01818515_00033078.png
dinov2,1,347,NaN,bird,bird,NaN,n01818515_00046534.png
dinov2,1,348,NaN,bird,bird,NaN,n01818515_00047696.png
dinov2,1,349,NaN,bird,bird,NaN,n01818515_00048265.png
dinov2,1,350,NaN,bird,bird,NaN,n01819313_00001288.png
dinov2,1,351,NaN,bird,bird,NaN,n01819313_00002172.png
dinov2,1,352,NaN,bird,bird,NaN,n01819313_00002467.png
dinov2,1,353,NaN,bird,bird,NaN,n01819313_00003707.png
dinov2,1,354,NaN,bird,bird,NaN,n01819313_00016350.png
dinov2,1,355,NaN,bird,bird,NaN,n01819313_00019123.png
dinov2,1,356,NaN,bird,bird,NaN,n01819313_00030734.png
dinov2,1,357,NaN,bird,bird,NaN,n01819313_00032843.png
dinov2,1,358,NaN,bird,bird,NaN,n01819313_00040129.png
dinov2,1,359,NaN,bird,bird,NaN,n01819313_00043395.png
dinov2,1,360,NaN,bird,bird,NaN,n01819313_00044966.png
dinov2,1,361,NaN,bird,bird,NaN,n01819313_00045354.png
dinov2,1,362,NaN,bird,bird,NaN,n01819313_00047106.png
dinov2,1,363,NaN,bird,bird,NaN,n01819313_00048234.png
dinov2,1,364,NaN,bird,bird,NaN,n01820546_00006715.png
dinov2,1,365,NaN,bird,bird,NaN,n01820546_00018036.png
dinov2,1,366,NaN,bird,bird,NaN,n01820546_00022148.png
dinov2,1,367,NaN,bird,bird,NaN,n01820546_00025979.png
dinov2,1,368,NaN,bear,bird,NaN,n01820546_00026084.png
dinov2,1,369,NaN,bird,bird,NaN,n01820546_00028522.png
dinov2,1,370,NaN,bird,bird,NaN,n01820546_00028570.png
dinov2,1,371,NaN,bird,bird,NaN,n01820546_00034784.png
dinov2,1,372,NaN,bird,bird,NaN,n01820546_00037672.png
dinov2,1,373,NaN,bird,bird,NaN,n01820546_00038426.png
dinov2,1,374,NaN,bird,bird,NaN,n01820546_00044082.png
dinov2,1,375,NaN,bird,bird,NaN,n01820546_00044440.png
dinov2,1,376,NaN,bird,bird,NaN,n01820546_00045263.png
dinov2,1,377,NaN,bird,bird,NaN,n01820546_00046356.png
dinov2,1,378,NaN,bird,bird,NaN,n01820546_00047497.png
dinov2,1,379,NaN,bird,bird,NaN,n01824575_00001142.png
dinov2,1,380,NaN,bird,bird,NaN,n01824575_00005733.png
dinov2,1,381,NaN,bird,bird,NaN,n01824575_00009419.png
dinov2,1,382,NaN,bird,bird,NaN,n01824575_00010397.png
dinov2,1,383,NaN,bird,bird,NaN,n01824575_00014903.png
dinov2,1,384,NaN,bird,bird,NaN,n01824575_00022786.png
dinov2,1,385,NaN,bird,bird,NaN,n01824575_00026679.png
dinov2,1,386,NaN,bird,bird,NaN,n01824575_00027555.png
dinov2,1,387,NaN,bird,bird,NaN,n01824575_00038638.png
dinov2,1,388,NaN,bird,bird,NaN,n01824575_00041028.png
dinov2,1,389,NaN,bird,bird,NaN,n01824575_00041864.png
dinov2,1,390,NaN,bird,bird,NaN,n01824575_00047969.png
dinov2,1,391,NaN,bird,bird,NaN,n01828970_00000051.png
dinov2,1,392,NaN,bird,bird,NaN,n01828970_00000278.png
dinov2,1,393,NaN,bird,bird,NaN,n01828970_00000420.png
dinov2,1,394,NaN,bird,bird,NaN,n01828970_00022442.png
dinov2,1,395,NaN,bird,bird,NaN,n01828970_00027986.png
dinov2,1,396,NaN,bird,bird,NaN,n01828970_00031824.png
dinov2,1,397,NaN,bird,bird,NaN,n01828970_00033434.png
dinov2,1,398,NaN,bird,bird,NaN,n01828970_00033962.png
dinov2,1,399,NaN,bird,bird,NaN,n01828970_00034492.png
dinov2,1,400,NaN,bird,bird,NaN,n01828970_00038288.png
dinov2,1,401,NaN,bird,bird,NaN,n01828970_00045200.png
dinov2,1,402,NaN,bird,bird,NaN,n01828970_00046307.png
dinov2,1,403,NaN,bird,bird,NaN,n01828970_00046802.png
dinov2,1,404,NaN,bird,bird,NaN,n01828970_00048142.png
dinov2,1,405,NaN,bird,bird,NaN,n01828970_00048824.png
dinov2,1,406,NaN,bird,bird,NaN,n01829413_00002100.png
