subj,session,trial,rt,object_response,category,condition,imagename
clip,1,42,NaN,dog,bear,NaN,bear4_bicycle1.png
clip,1,43,NaN,cat,bear,NaN,bear4_bird1.png
clip,1,44,NaN,bottle,bear,NaN,bear4_bottle1.png
clip,1,45,NaN,bear,bear,NaN,bear4_cat1.png
clip,1,46,NaN,chair,bear,NaN,bear4_chair1.png
clip,1,47,NaN,clock,bear,NaN,bear4_clock1.png
clip,1,48,NaN,bear,bear,NaN,bear4_dog1.png
clip,1,49,NaN,elephant,bear,NaN,bear4_elephant1.png
clip,1,50,NaN,knife,bear,NaN,bear4_knife1.png
clip,1,51,NaN,bear,bear,NaN,bear5_bear1.png
clip,1,52,NaN,bear,bear,NaN,bear5_bicycle1.png
clip,1,53,NaN,bear,bear,NaN,bear5_bird1.png
clip,1,54,NaN,bottle,bear,NaN,bear5_bottle1.png
clip,1,55,NaN,bear,bear,NaN,bear5_cat1.png
clip,1,56,NaN,elephant,bear,NaN,bear5_chair1.png
clip,1,57,NaN,clock,bear,NaN,bear5_clock1.png
clip,1,58,NaN,bear,bear,NaN,bear5_dog1.png
clip,1,59,NaN,elephant,bear,NaN,bear5_elephant1.png
clip,1,60,NaN,knife,bear,NaN,bear5_knife1.png
clip,1,61,NaN,elephant,bear,NaN,bear6_bear1.png
clip,1,62,NaN,elephant,bear,NaN,bear6_bicycle1.png
clip,1,63,NaN,bear,bear,NaN,bear6_bird1.png
clip,1,64,NaN,cat,bear,NaN,bear6_bottle1.png
clip,1,65,NaN,bear,bear,NaN,bear6_cat1.png
clip,1,66,NaN,elephant,bear,NaN,bear6_chair1.png
clip,1,67,NaN,clock,bear,NaN,bear6_clock1.png
clip,1,68,NaN,bear,bear,NaN,bear6_dog1.png
clip,1,69,NaN,elephant,bear,NaN,bear6_elephant1.png
clip,1,70,NaN,knife,bear,NaN,bear6_knife1.png
clip,1,71,NaN,bear,bear,NaN,bear7_bear1.png
clip,1,72,NaN,bear,bear,NaN,bear7_bicycle1.png
clip,1,73,NaN,bear,bear,NaN,bear7_bird1.png
clip,1,74,NaN,bear,bear,NaN,bear7_bottle1.png
clip,1,75,NaN,bear,bear,NaN,bear7_cat1.png
clip,1,76,NaN,elephant,bear,NaN,bear7_chair1.png
clip,1,77,NaN,clock,bear,NaN,bear7_clock1.png
clip,1,78,NaN,bear,bear,NaN,bear7_dog1.png
clip,1,79,NaN,elephant,bear,NaN,bear7_elephant1.png
clip,1,80,NaN,knife,bear,NaN,bear7_knife1.png
clip,1,81,NaN,dog,bear,NaN,bear8_bear1.png
clip,1,82,NaN,bicycle,bear,NaN,bear8_bicycle1.png
clip,1,83,NaN,cat,bear,NaN,bear8_bird1.png
clip,1,84,NaN,bottle,bear,NaN,bear8_bottle1.png
clip,1,85,NaN,cat,bear,NaN,bear8_cat1.png
clip,1,86,NaN,elephant,bear,NaN,bear8_chair1.png
clip,1,87,NaN,clock,bear,NaN,bear8_clock1.png
clip,1,88,NaN,cat,bear,NaN,bear8_dog1.png
clip,1,89,NaN,elephant,bear,NaN,bear8_elephant1.png
clip,1,90,NaN,knife,bear,NaN,bear8_knife1.png
clip,1,91,NaN,cat,bicycle,NaN,bicycle0_bear1.png
clip,1,92,NaN,bicycle,bicycle,NaN,bicycle0_bicycle1.png
clip,1,93,NaN,knife,bicycle,NaN,bicycle0_bird1.png
clip,1,94,NaN,bicycle,bicycle,NaN,bicycle0_bottle1.png
clip,1,95,NaN,knife,bicycle,NaN,bicycle0_cat1.png
clip,1,96,NaN,chair,bicycle,NaN,bicycle0_chair1.png
clip,1,97,NaN,clock,bicycle,NaN,bicycle0_clock1.png
clip,1,98,NaN,knife,bicycle,NaN,bicycle0_dog1.png
clip,1,99,NaN,elephant,bicycle,NaN,bicycle0_elephant1.png
clip,1,100,NaN,knife,bicycle,NaN,bicycle0_knife1.png
clip,1,101,NaN,bear,bicycle,NaN,bicycle1_bear1.png
clip,1,102,NaN,bicycle,bicycle,NaN,bicycle1_bicycle1.png
clip,1,103,NaN,bicycle,bicycle,NaN,bicycle1_bird1.png
clip,1,104,NaN,bicycle,bicycle,NaN,bicycle1_bottle1.png
clip,1,105,NaN,bicycle,bicycle,NaN,bicycle1_cat1.png
clip,1,106,NaN,chair,bicycle,NaN,bicycle1_chair1.png
clip,1,107,NaN,clock,bicycle,NaN,bicycle1_clock1.png
clip,1,108,NaN,bicycle,bicycle,NaN,bicycle1_dog1.png
clip,1,109,NaN,bicycle,bicycle,NaN,bicycle1_elephant1.png
clip,1,110,NaN,knife,bicycle,NaN,bicycle1_knife1.png
clip,1,111,NaN,bicycle,bicycle,NaN,bicycle2_bear1.png
clip,1,112,NaN,bicycle,bicycle,NaN,bicycle2_bicycle1.png
clip,1,113,NaN,bicycle,bicycle,NaN,bicycle2_bird1.png
clip,1,114,NaN,bicycle,bicycle,NaN,bicycle2_bottle1.png
clip,1,115,NaN,bicycle,bicycle,NaN,bicycle2_cat1.png
clip,1,116,NaN,bicycle,bicycle,NaN,bicycle2_chair1.png
clip,1,117,NaN,clock,bicycle,NaN,bicycle2_clock1.png
clip,1,118,NaN,bicycle,bicycle,NaN,bicycle2_dog1.png
clip,1,119,NaN,bicycle,bicycle,NaN,bicycle2_elephant1.png
clip,1,120,NaN,bottle,bicycle,NaN,bicycle2_knife1.png
clip,1,121,NaN,bird,bicycle,NaN,bicycle3_bear1.png
clip,1,122,NaN,bicycle,bicycle,NaN,bicycle3_bicycle1.png
clip,1,123,NaN,bird,bicycle,NaN,bicycle3_bird1.png
clip,1,124,NaN,bicycle,bicycle,NaN,bicycle3_bottle1.png
clip,1,125,NaN,bicycle,bicycle,NaN,bicycle3_cat1.png
clip,1,126,NaN,bicycle,bicycle,NaN,bicycle3_chair1.png
clip,1,127,NaN,clock,bicycle,NaN,bicycle3_clock1.png
clip,1,128,NaN,bicycle,bicycle,NaN,bicycle3_dog1.png
clip,1,129,NaN,elephant,bicycle,NaN,bicycle3_elephant1.png
clip,1,130,NaN,clock,bicycle,NaN,bicycle3_knife1.png
clip,1,131,NaN,dog,bicycle,NaN,bicycle4_bear1.png
clip,1,132,NaN,bicycle,bicycle,NaN,bicycle4_bicycle1.png
clip,1,133,NaN,bicycle,bicycle,NaN,bicycle4_bird1.png
clip,1,134,NaN,bottle,bicycle,NaN,bicycle4_bottle1.png
clip,1,135,NaN,knife,bicycle,NaN,bicycle4_cat1.png
clip,1,136,NaN,chair,bicycle,NaN,bicycle4_chair1.png
clip,1,137,NaN,clock,bicycle,NaN,bicycle4_clock1.png
clip,1,138,NaN,knife,bicycle,NaN,bicycle4_dog1.png
clip,1,139,NaN,bear,bicycle,NaN,bicycle4_elephant1.png
clip,1,140,NaN,knife,bicycle,NaN,bicycle4_knife1.png
clip,1,141,NaN,dog,bicycle,NaN,bicycle5_bear1.png
clip,1,142,NaN,bicycle,bicycle,NaN,bicycle5_bicycle1.png
clip,1,143,NaN,bicycle,bicycle,NaN,bicycle5_bird1.png
clip,1,144,NaN,bottle,bicycle,NaN,bicycle5_bottle1.png
clip,1,145,NaN,bicycle,bicycle,NaN,bicycle5_cat1.png
clip,1,146,NaN,bicycle,bicycle,NaN,bicycle5_chair1.png
clip,1,147,NaN,clock,bicycle,NaN,bicycle5_clock1.png
clip,1,148,NaN,bicycle,bicycle,NaN,bicycle5_dog1.png
clip,1,149,NaN,bicycle,bicycle,NaN,bicycle5_elephant1.png
clip,1,150,NaN,knife,bicycle,NaN,bicycle5_knife1.png
clip,1,151,NaN,dog,bicycle,NaN,bicycle6_bear1.png
clip,1,152,NaN,bicycle,bicycle,NaN,bicycle6_bicycle1.png
clip,1,153,NaN,bicycle,bicycle,NaN,bicycle6_bird1.png
clip,1,154,NaN,bottle,bicycle,NaN,bicycle6_bottle1.png
clip,1,155,NaN,bicycle,bicycle,NaN,bicycle6_cat1.png
clip,1,156,NaN,bicycle,bicycle,NaN,bicycle6_chair1.png
clip,1,157,NaN,clock,bicycle,NaN,bicycle6_clock1.png
clip,1,158,NaN,bicycle,bicycle,NaN,bicycle6_dog1.png
clip,1,159,NaN,elephant,bicycle,NaN,bicycle6_elephant1.png
clip,1,160,NaN,bicycle,bicycle,NaN,bicycle6_knife1.png
clip,1,161,NaN,dog,bicycle,NaN,bicycle7_bear1.png
clip,1,162,NaN,bicycle,bicycle,NaN,bicycle7_bicycle1.png
clip,1,163,NaN,bicycle,bicycle,NaN,bicycle7_bird1.png
clip,1,164,NaN,bicycle,bicycle,NaN,bicycle7_bottle1.png
clip,1,165,NaN,bicycle,bicycle,NaN,bicycle7_cat1.png
clip,1,166,NaN,bicycle,bicycle,NaN,bicycle7_chair1.png
clip,1,167,NaN,clock,bicycle,NaN,bicycle7_clock1.png
clip,1,168,NaN,bicycle,bicycle,NaN,bicycle7_dog1.png
clip,1,169,NaN,bicycle,bicycle,NaN,bicycle7_elephant1.png
clip,1,170,NaN,clock,bicycle,NaN,bicycle7_knife1.png
clip,1,171,NaN,bicycle,bicycle,NaN,bicycle8_bear1.png
clip,1,172,NaN,bicycle,bicycle,NaN,bicycle8_bicycle1.png
clip,1,173,NaN,bicycle,bicycle,NaN,bicycle8_bird1.png
clip,1,174,NaN,bicycle,bicycle,NaN,bicycle8_bottle1.png
clip,1,175,NaN,bicycle,bicycle,NaN,bicycle8_cat1.png
clip,1,176,NaN,bicycle,bicycle,NaN,bicycle8_chair1.png
clip,1,177,NaN,clock,bicycle,NaN,bicycle8_clock1.png
clip,1,178,NaN,bicycle,bicycle,NaN,bicycle8_dog1.png
clip,1,179,NaN,bicycle,bicycle,NaN,bicycle8_elephant1.png
clip,1,180,NaN,knife,bicycle,NaN,bicycle8_knife1.png
clip,1,181,NaN,bird,bicycle,NaN,bicycle9_bear1.png
clip,1,182,NaN,bicycle,bicycle,NaN,bicycle9_bicycle1.png
clip,1,183,NaN,bicycle,bicycle,NaN,bicycle9_bird1.png
clip,1,184,NaN,bicycle,bicycle,NaN,bicycle9_bottle1.png
clip,1,185,NaN,bicycle,bicycle,NaN,bicycle9_cat1.png
clip,1,186,NaN,bicycle,bicycle,NaN,bicycle9_chair1.png
clip,1,187,NaN,clock,bicycle,NaN,bicycle9_clock1.png
clip,1,188,NaN,bicycle,bicycle,NaN,bicycle9_dog1.png
clip,1,189,NaN,elephant,bicycle,NaN,bicycle9_elephant1.png
clip,1,190,NaN,knife,bicycle,NaN,bicycle9_knife1.png
clip,1,191,NaN,bird,bird,NaN,bird0_bear1.png
clip,1,192,NaN,bird,bird,NaN,bird0_bicycle1.png
clip,1,193,NaN,bird,bird,NaN,bird0_bird1.png
clip,1,194,NaN,bird,bird,NaN,bird0_bottle1.png
clip,1,195,NaN,bird,bird,NaN,bird0_cat1.png
clip,1,196,NaN,bird,bird,NaN,bird0_chair1.png
clip,1,197,NaN,clock,bird,NaN,bird0_clock1.png
clip,1,198,NaN,bird,bird,NaN,bird0_dog1.png
clip,1,199,NaN,bird,bird,NaN,bird0_elephant1.png
clip,1,200,NaN,knife,bird,NaN,bird0_knife1.png
clip,1,201,NaN,dog,bird,NaN,bird1_bear1.png
clip,1,202,NaN,bicycle,bird,NaN,bird1_bicycle1.png
clip,1,203,NaN,bird,bird,NaN,bird1_bird1.png
clip,1,204,NaN,bottle,bird,NaN,bird1_bottle1.png
clip,1,205,NaN,cat,bird,NaN,bird1_cat1.png
clip,1,206,NaN,chair,bird,NaN,bird1_chair1.png
clip,1,207,NaN,clock,bird,NaN,bird1_clock1.png
clip,1,208,NaN,bird,bird,NaN,bird1_dog1.png
clip,1,209,NaN,cat,bird,NaN,bird1_elephant1.png
clip,1,210,NaN,knife,bird,NaN,bird1_knife1.png
clip,1,211,NaN,dog,bird,NaN,bird2_bear1.png
clip,1,212,NaN,bottle,bird,NaN,bird2_bicycle1.png
clip,1,213,NaN,bird,bird,NaN,bird2_bird1.png
clip,1,214,NaN,bottle,bird,NaN,bird2_bottle1.png
clip,1,215,NaN,bird,bird,NaN,bird2_cat1.png
clip,1,216,NaN,bottle,bird,NaN,bird2_chair1.png
clip,1,217,NaN,clock,bird,NaN,bird2_clock1.png
clip,1,218,NaN,bird,bird,NaN,bird2_dog1.png
clip,1,219,NaN,elephant,bird,NaN,bird2_elephant1.png
clip,1,220,NaN,knife,bird,NaN,bird2_knife1.png
clip,1,221,NaN,clock,bird,NaN,bird3_bear1.png
clip,1,222,NaN,bicycle,bird,NaN,bird3_bicycle1.png
clip,1,223,NaN,bird,bird,NaN,bird3_bird1.png
clip,1,224,NaN,bottle,bird,NaN,bird3_bottle1.png
clip,1,225,NaN,bird,bird,NaN,bird3_cat1.png
clip,1,226,NaN,chair,bird,NaN,bird3_chair1.png
clip,1,227,NaN,clock,bird,NaN,bird3_clock1.png
clip,1,228,NaN,bird,bird,NaN,bird3_dog1.png
clip,1,229,NaN,elephant,bird,NaN,bird3_elephant1.png
clip,1,230,NaN,knife,bird,NaN,bird3_knife1.png
clip,1,231,NaN,dog,bird,NaN,bird4_bear1.png
clip,1,232,NaN,bicycle,bird,NaN,bird4_bicycle1.png
clip,1,233,NaN,bird,bird,NaN,bird4_bird1.png
clip,1,234,NaN,bottle,bird,NaN,bird4_bottle1.png
clip,1,235,NaN,bird,bird,NaN,bird4_cat1.png
clip,1,236,NaN,chair,bird,NaN,bird4_chair1.png
clip,1,237,NaN,clock,bird,NaN,bird4_clock1.png
clip,1,238,NaN,bird,bird,NaN,bird4_dog1.png
clip,1,239,NaN,bird,bird,NaN,bird4_elephant1.png
clip,1,240,NaN,knife,bird,NaN,bird4_knife1.png
clip,1,241,NaN,dog,bird,NaN,bird5_bear1.png
clip,1,242,NaN,bird,bird,NaN,bird5_bicycle1.png
clip,1,243,NaN,bird,bird,NaN,bird5_bird1.png
clip,1,244,NaN,bird,bird,NaN,bird5_bottle1.png
clip,1,245,NaN,bird,bird,NaN,bird5_cat1.png
clip,1,246,NaN,bird,bird,NaN,bird5_chair1.png
clip,1,247,NaN,clock,bird,NaN,bird5_clock1.png
clip,1,248,NaN,bird,bird,NaN,bird5_dog1.png
clip,1,249,NaN,bird,bird,NaN,bird5_elephant1.png
clip,1,250,NaN,bottle,bird,NaN,bird5_knife1.png
clip,1,251,NaN,bird,bird,NaN,bird6_bear1.png
clip,1,252,NaN,bird,bird,NaN,bird6_bicycle1.png
clip,1,253,NaN,bird,bird,NaN,bird6_bird1.png
clip,1,254,NaN,bottle,bird,NaN,bird6_bottle1.png
clip,1,255,NaN,bird,bird,NaN,bird6_cat1.png
clip,1,256,NaN,elephant,bird,NaN,bird6_chair1.png
clip,1,257,NaN,clock,bird,NaN,bird6_clock1.png
clip,1,258,NaN,bird,bird,NaN,bird6_dog1.png
clip,1,259,NaN,elephant,bird,NaN,bird6_elephant1.png
clip,1,260,NaN,knife,bird,NaN,bird6_knife1.png
clip,1,261,NaN,dog,bird,NaN,bird7_bear1.png
clip,1,262,NaN,bicycle,bird,NaN,bird7_bicycle1.png
clip,1,263,NaN,bird,bird,NaN,bird7_bird1.png
clip,1,264,NaN,bird,bird,NaN,bird7_bottle1.png
clip,1,265,NaN,bird,bird,NaN,bird7_cat1.png
clip,1,266,NaN,chair,bird,NaN,bird7_chair1.png
clip,1,267,NaN,clock,bird,NaN,bird7_clock1.png
clip,1,268,NaN,bird,bird,NaN,bird7_dog1.png
clip,1,269,NaN,bird,bird,NaN,bird7_elephant1.png
clip,1,270,NaN,knife,bird,NaN,bird7_knife1.png
clip,1,271,NaN,dog,bird,NaN,bird8_bear1.png
clip,1,272,NaN,bicycle,bird,NaN,bird8_bicycle1.png
clip,1,273,NaN,bird,bird,NaN,bird8_bird1.png
clip,1,274,NaN,bottle,bird,NaN,bird8_bottle1.png
clip,1,275,NaN,bird,bird,NaN,bird8_cat1.png
clip,1,276,NaN,elephant,bird,NaN,bird8_chair1.png
clip,1,277,NaN,clock,bird,NaN,bird8_clock1.png
clip,1,278,NaN,bird,bird,NaN,bird8_dog1.png
clip,1,279,NaN,elephant,bird,NaN,bird8_elephant1.png
clip,1,280,NaN,knife,bird,NaN,bird8_knife1.png
clip,1,281,NaN,dog,bird,NaN,bird9_bear1.png
clip,1,282,NaN,bird,bird,NaN,bird9_bicycle1.png
clip,1,283,NaN,bird,bird,NaN,bird9_bird1.png
clip,1,284,NaN,bottle,bird,NaN,bird9_bottle1.png
clip,1,285,NaN,bird,bird,NaN,bird9_cat1.png
clip,1,286,NaN,bird,bird,NaN,bird9_chair1.png
clip,1,287,NaN,clock,bird,NaN,bird9_clock1.png
clip,1,288,NaN,bird,bird,NaN,bird9_dog1.png
clip,1,289,NaN,bird,bird,NaN,bird9_elephant1.png
clip,1,290,NaN,knife,bird,NaN,bird9_knife1.png
clip,1,291,NaN,dog,bottle,NaN,bottle0_bear1.png
clip,1,292,NaN,bottle,bottle,NaN,bottle0_bicycle1.png
clip,1,293,NaN,bottle,bottle,NaN,bottle0_bird1.png
clip,1,294,NaN,bottle,bottle,NaN,bottle0_bottle1.png
clip,1,295,NaN,cat,bottle,NaN,bottle0_cat1.png
clip,1,296,NaN,chair,bottle,NaN,bottle0_chair1.png
clip,1,297,NaN,clock,bottle,NaN,bottle0_clock1.png
clip,1,298,NaN,bottle,bottle,NaN,bottle0_dog1.png
clip,1,299,NaN,bottle,bottle,NaN,bottle0_elephant1.png
clip,1,300,NaN,bottle,bottle,NaN,bottle0_knife1.png
clip,1,301,NaN,bottle,bottle,NaN,bottle1_bear1.png
clip,1,302,NaN,bottle,bottle,NaN,bottle1_bicycle1.png
clip,1,303,NaN,bottle,bottle,NaN,bottle1_bird1.png
clip,1,304,NaN,bottle,bottle,NaN,bottle1_bottle1.png
clip,1,305,NaN,bottle,bottle,NaN,bottle1_cat1.png
clip,1,306,NaN,bottle,bottle,NaN,bottle1_chair1.png
clip,1,307,NaN,clock,bottle,NaN,bottle1_clock1.png
clip,1,308,NaN,bottle,bottle,NaN,bottle1_dog1.png
clip,1,309,NaN,elephant,bottle,NaN,bottle1_elephant1.png
clip,1,310,NaN,knife,bottle,NaN,bottle1_knife1.png
clip,1,311,NaN,dog,bottle,NaN,bottle2_bear1.png
clip,1,312,NaN,bicycle,bottle,NaN,bottle2_bicycle1.png
clip,1,313,NaN,knife,bottle,NaN,bottle2_bird1.png
clip,1,314,NaN,bottle,bottle,NaN,bottle2_bottle1.png
clip,1,315,NaN,cat,bottle,NaN,bottle2_cat1.png
clip,1,316,NaN,bottle,bottle,NaN,bottle2_chair1.png
clip,1,317,NaN,clock,bottle,NaN,bottle2_clock1.png
clip,1,318,NaN,cat,bottle,NaN,bottle2_dog1.png
clip,1,319,NaN,elephant,bottle,NaN,bottle2_elephant1.png
clip,1,320,NaN,bottle,bottle,NaN,bottle2_knife1.png
clip,1,321,NaN,dog,bottle,NaN,bottle3_bear1.png
clip,1,322,NaN,bottle,bottle,NaN,bottle3_bicycle1.png
clip,1,323,NaN,bird,bottle,NaN,bottle3_bird1.png
clip,1,324,NaN,bottle,bottle,NaN,bottle3_bottle1.png
clip,1,325,NaN,bottle,bottle,NaN,bottle3_cat1.png
clip,1,326,NaN,bottle,bottle,NaN,bottle3_chair1.png
clip,1,327,NaN,clock,bottle,NaN,bottle3_clock1.png
clip,1,328,NaN,bottle,bottle,NaN,bottle3_dog1.png
clip,1,329,NaN,elephant,bottle,NaN,bottle3_elephant1.png
clip,1,330,NaN,chair,bottle,NaN,bottle3_knife1.png
clip,1,331,NaN,dog,bottle,NaN,bottle4_bear1.png
clip,1,332,NaN,chair,bottle,NaN,bottle4_bicycle1.png
clip,1,333,NaN,bottle,bottle,NaN,bottle4_bird1.png
clip,1,334,NaN,bottle,bottle,NaN,bottle4_bottle1.png
clip,1,335,NaN,bottle,bottle,NaN,bottle4_cat1.png
clip,1,336,NaN,bottle,bottle,NaN,bottle4_chair1.png
clip,1,337,NaN,clock,bottle,NaN,bottle4_clock1.png
clip,1,338,NaN,bottle,bottle,NaN,bottle4_dog1.png
clip,1,339,NaN,elephant,bottle,NaN,bottle4_elephant1.png
clip,1,340,NaN,bottle,bottle,NaN,bottle4_knife1.png
clip,1,341,NaN,cat,bottle,NaN,bottle5_bear1.png
clip,1,342,NaN,bicycle,bottle,NaN,bottle5_bicycle1.png
clip,1,343,NaN,knife,bottle,NaN,bottle5_bird1.png
clip,1,344,NaN,bottle,bottle,NaN,bottle5_bottle1.png
clip,1,345,NaN,cat,bottle,NaN,bottle5_cat1.png
clip,1,346,NaN,chair,bottle,NaN,bottle5_chair1.png
clip,1,347,NaN,clock,bottle,NaN,bottle5_clock1.png
clip,1,348,NaN,bottle,bottle,NaN,bottle5_dog1.png
clip,1,349,NaN,elephant,bottle,NaN,bottle5_elephant1.png
clip,1,350,NaN,knife,bottle,NaN,bottle5_knife1.png
clip,1,351,NaN,knife,bottle,NaN,bottle6_bear1.png
clip,1,352,NaN,bottle,bottle,NaN,bottle6_bicycle1.png
clip,1,353,NaN,bottle,bottle,NaN,bottle6_bird1.png
clip,1,354,NaN,bottle,bottle,NaN,bottle6_bottle1.png
clip,1,355,NaN,cat,bottle,NaN,bottle6_cat1.png
clip,1,356,NaN,bottle,bottle,NaN,bottle6_chair1.png
clip,1,357,NaN,clock,bottle,NaN,bottle6_clock1.png
clip,1,358,NaN,bottle,bottle,NaN,bottle6_dog1.png
clip,1,359,NaN,chair,bottle,NaN,bottle6_elephant1.png
clip,1,360,NaN,bottle,bottle,NaN,bottle6_knife1.png
clip,1,361,NaN,dog,bottle,NaN,bottle7_bear1.png
clip,1,362,NaN,bottle,bottle,NaN,bottle7_bicycle1.png
clip,1,363,NaN,bottle,bottle,NaN,bottle7_bird1.png
clip,1,364,NaN,bottle,bottle,NaN,bottle7_bottle1.png
clip,1,365,NaN,knife,bottle,NaN,bottle7_cat1.png
clip,1,366,NaN,bottle,bottle,NaN,bottle7_chair1.png
clip,1,367,NaN,clock,bottle,NaN,bottle7_clock1.png
clip,1,368,NaN,bottle,bottle,NaN,bottle7_dog1.png
clip,1,369,NaN,elephant,bottle,NaN,bottle7_elephant1.png
clip,1,370,NaN,clock,bottle,NaN,bottle7_knife1.png
clip,1,371,NaN,bottle,bottle,NaN,bottle8_bear1.png
clip,1,372,NaN,bottle,bottle,NaN,bottle8_bicycle1.png
clip,1,373,NaN,bottle,bottle,NaN,bottle8_bird1.png
clip,1,374,NaN,bottle,bottle,NaN,bottle8_bottle1.png
clip,1,375,NaN,bottle,bottle,NaN,bottle8_cat1.png
clip,1,376,NaN,bottle,bottle,NaN,bottle8_chair1.png
clip,1,377,NaN,clock,bottle,NaN,bottle8_clock1.png
clip,1,378,NaN,bottle,bottle,NaN,bottle8_dog1.png
clip,1,379,NaN,bottle,bottle,NaN,bottle8_elephant1.png
clip,1,380,NaN,bottle,bottle,NaN,bottle8_knife1.png
clip,1,381,NaN,dog,bottle,NaN,bottle9_bear1.png
clip,1,382,NaN,bottle,bottle,NaN,bottle9_bicycle1.png
clip,1,383,NaN,bottle,bottle,NaN,bottle9_bird1.png
clip,1,384,NaN,bottle,bottle,NaN,bottle9_bottle1.png
clip,1,385,NaN,bottle,bottle,NaN,bottle9_cat1.png
clip,1,386,NaN,bottle,bottle,NaN,bottle9_chair1.png
clip,1,387,NaN,clock,bottle,NaN,bottle9_clock1.png
clip,1,388,NaN,bottle,bottle,NaN,bottle9_dog1.png
clip,1,389,NaN,elephant,bottle,NaN,bottle9_elephant1.png
clip,1,390,NaN,knife,bottle,NaN,bottle9_knife1.png
clip,1,391,NaN,cat,cat,NaN,cat0_bear1.png
clip,1,392,NaN,cat,cat,NaN,cat0_bicycle1.png
clip,1,393,NaN,cat,cat,NaN,cat0_bird1.png
clip,1,394,NaN,cat,cat,NaN,cat0_bottle1.png
clip,1,395,NaN,cat,cat,NaN,cat0_cat1.png
clip,1,396,NaN,cat,cat,NaN,cat0_chair1.png
clip,1,397,NaN,clock,cat,NaN,cat0_clock1.png
clip,1,398,NaN,cat,cat,NaN,cat0_dog1.png
clip,1,399,NaN,cat,cat,NaN,cat0_elephant1.png
clip,1,400,NaN,cat,cat,NaN,cat0_knife1.png
clip,1,401,NaN,dog,cat,NaN,cat1_bear1.png
clip,1,402,NaN,cat,cat,NaN,cat1_bicycle1.png
clip,1,403,NaN,cat,cat,NaN,cat1_bird1.png
clip,1,404,NaN,bottle,cat,NaN,cat1_bottle1.png
clip,1,405,NaN,cat,cat,NaN,cat1_cat1.png
clip,1,406,NaN,cat,cat,NaN,cat1_chair1.png
clip,1,407,NaN,clock,cat,NaN,cat1_clock1.png
clip,1,408,NaN,cat,cat,NaN,cat1_dog1.png
clip,1,409,NaN,elephant,cat,NaN,cat1_elephant1.png
clip,1,410,NaN,bottle,cat,NaN,cat1_knife1.png
clip,1,411,NaN,cat,cat,NaN,cat2_bear1.png
clip,1,412,NaN,cat,cat,NaN,cat2_bicycle1.png
clip,1,413,NaN,cat,cat,NaN,cat2_bird1.png
clip,1,414,NaN,cat,cat,NaN,cat2_bottle1.png
clip,1,415,NaN,cat,cat,NaN,cat2_cat1.png
clip,1,416,NaN,cat,cat,NaN,cat2_chair1.png
clip,1,417,NaN,clock,cat,NaN,cat2_clock1.png
